basin_en,basin_cn,null_method,replicate,null_max_correlation
Xiushui,修水,annual_circular_shift,944,0.02597577039
Xiushui,修水,annual_circular_shift,945,0.03073259701
Xiushui,修水,annual_circular_shift,946,0.0170575532
Xiushui,修水,annual_circular_shift,947,0.03772283511
Xiushui,修水,annual_circular_shift,948,0.04229209822
Xiushui,修水,annual_circular_shift,949,0.01992484054
Xiushui,修水,annual_circular_shift,950,0.03126788994
Xiushui,修水,annual_circular_shift,951,0.02413148959
Xiushui,修水,annual_circular_shift,952,0.04079291804
Xiushui,修水,annual_circular_shift,953,-0.02807328298
Xiushui,修水,annual_circular_shift,954,0.008147843703
Xiushui,修水,annual_circular_shift,955,0.007631297019
Xiushui,修水,annual_circular_shift,956,0.05374633016
Xiushui,修水,annual_circular_shift,957,0.001575370512
Xiushui,修水,annual_circular_shift,958,0.03919114872
Xiushui,修水,annual_circular_shift,959,0.04341319525
Xiushui,修水,annual_circular_shift,960,-0.002252237749
Xiushui,修水,annual_circular_shift,961,0.009933062386
Xiushui,修水,annual_circular_shift,962,0.04226121881
Xiushui,修水,annual_circular_shift,963,0.01011773008
Xiushui,修水,annual_circular_shift,964,0.01917969575
Xiushui,修水,annual_circular_shift,965,0.01033853285
Xiushui,修水,annual_circular_shift,966,0.01721528546
Xiushui,修水,annual_circular_shift,967,0.02108276004
Xiushui,修水,annual_circular_shift,968,0.009510405297
Xiushui,修水,annual_circular_shift,969,0.008516006095
Xiushui,修水,annual_circular_shift,970,0.0235591372
Xiushui,修水,annual_circular_shift,971,0.0002570471634
Xiushui,修水,annual_circular_shift,972,0.001212281718
Xiushui,修水,annual_circular_shift,973,0.02266745989
Xiushui,修水,annual_circular_shift,974,0.002141239388
Xiushui,修水,annual_circular_shift,975,0.02284495421
Xiushui,修水,annual_circular_shift,976,0.001658506175
Xiushui,修水,annual_circular_shift,977,0.01277854455
Xiushui,修水,annual_circular_shift,978,-0.001115535867
Xiushui,修水,annual_circular_shift,979,0.01043167323
Xiushui,修水,annual_circular_shift,980,0.02660772703
Xiushui,修水,annual_circular_shift,981,-0.009278007875
Xiushui,修水,annual_circular_shift,982,0.03399753882
Xiushui,修水,annual_circular_shift,983,0.00414316026
Xiushui,修水,annual_circular_shift,984,0.04179544203
Xiushui,修水,annual_circular_shift,985,0.03429063097
Xiushui,修水,annual_circular_shift,986,0.02304560429
Xiushui,修水,annual_circular_shift,987,0.01325242587
Xiushui,修水,annual_circular_shift,988,0.02183555056
Xiushui,修水,annual_circular_shift,989,0.02191486453
Xiushui,修水,annual_circular_shift,990,0.01639072367
Xiushui,修水,annual_circular_shift,991,0.02525890455
Xiushui,修水,annual_circular_shift,992,0.04347221306
Xiushui,修水,annual_circular_shift,993,0.04207575477
Xiushui,修水,annual_circular_shift,994,0.01313622822
Xiushui,修水,annual_circular_shift,995,0.01581269962
Xiushui,修水,annual_circular_shift,996,0.01633203876
Xiushui,修水,annual_circular_shift,997,0.01250128667
Xiushui,修水,annual_circular_shift,998,-0.003876645538
Xiushui,修水,annual_circular_shift,999,0.002849967849
Xiushui,修水,annual_circular_shift,1000,0.03709924617
Xiushui,修水,annual_circular_shift,1001,0.008955549118
Xiushui,修水,annual_circular_shift,1002,0.005333070745
Xiushui,修水,annual_circular_shift,1003,0.02766425554
Xiushui,修水,annual_circular_shift,1004,0.01519706552
Xiushui,修水,annual_circular_shift,1005,0.001137487062
Xiushui,修水,annual_circular_shift,1006,0.05056876981
Xiushui,修水,annual_circular_shift,1007,0.03138286652
Xiushui,修水,annual_circular_shift,1008,0.01649860908
Xiushui,修水,annual_circular_shift,1009,0.01619726761
Xiushui,修水,annual_circular_shift,1010,0.01696115201
Xiushui,修水,annual_circular_shift,1011,0.05249138032
Xiushui,修水,annual_circular_shift,1012,0.06605219644
Xiushui,修水,annual_circular_shift,1013,0.01361963338
Xiushui,修水,annual_circular_shift,1014,0.02570975556
Xiushui,修水,annual_circular_shift,1015,0.02082107118
Xiushui,修水,annual_circular_shift,1016,0.002916282953
Xiushui,修水,annual_circular_shift,1017,0.01278811759
Xiushui,修水,annual_circular_shift,1018,-0.008476532726
Xiushui,修水,annual_circular_shift,1019,0.01543435077
Xiushui,修水,annual_circular_shift,1020,0.00667220492
Xiushui,修水,annual_circular_shift,1021,0.05943371518
Xiushui,修水,annual_circular_shift,1022,0.0363711747
Xiushui,修水,annual_circular_shift,1023,0.03738287326
Xiushui,修水,annual_circular_shift,1024,0.05278720428
Xiushui,修水,annual_circular_shift,1025,0.04012673501
Xiushui,修水,annual_circular_shift,1026,-0.007585850342
Xiushui,修水,annual_circular_shift,1027,0.04533908473
Xiushui,修水,annual_circular_shift,1028,0.03285005244
Xiushui,修水,annual_circular_shift,1029,0.04249951781
Xiushui,修水,annual_circular_shift,1030,0.009755185409
Xiushui,修水,annual_circular_shift,1031,0.03835773265
Xiushui,修水,annual_circular_shift,1032,0.04065325316
Xiushui,修水,annual_circular_shift,1033,0.02140699642
Xiushui,修水,annual_circular_shift,1034,0.01932739059
Xiushui,修水,annual_circular_shift,1035,0.004138884747
Xiushui,修水,annual_circular_shift,1036,0.01251947102
Xiushui,修水,annual_circular_shift,1037,0.01412442132
Xiushui,修水,annual_circular_shift,1038,0.0176799208
Xiushui,修水,annual_circular_shift,1039,0.03314670959
Xiushui,修水,annual_circular_shift,1040,0.04111105299
Xiushui,修水,annual_circular_shift,1041,0.01092278022
Xiushui,修水,annual_circular_shift,1042,0.03429110787
Xiushui,修水,annual_circular_shift,1043,0.01176127003
Xiushui,修水,annual_circular_shift,1044,0.03078672282
Xiushui,修水,annual_circular_shift,1045,0.01497601137
Xiushui,修水,annual_circular_shift,1046,-0.006941382309
Xiushui,修水,annual_circular_shift,1047,-0.007667326531
Xiushui,修水,annual_circular_shift,1048,0.05355647511
Xiushui,修水,annual_circular_shift,1049,0.01030964102
Xiushui,修水,annual_circular_shift,1050,0.01251646303
Xiushui,修水,annual_circular_shift,1051,0.01550466301
Xiushui,修水,annual_circular_shift,1052,0.03331155473
Xiushui,修水,annual_circular_shift,1053,0.01499691897
Xiushui,修水,annual_circular_shift,1054,0.003022966867
Xiushui,修水,annual_circular_shift,1055,0.01931859373
Xiushui,修水,annual_circular_shift,1056,0.03329449973
Xiushui,修水,annual_circular_shift,1057,0.01725317751
Xiushui,修水,annual_circular_shift,1058,0.04132012638
Xiushui,修水,annual_circular_shift,1059,0.04008736305
Xiushui,修水,annual_circular_shift,1060,0.01279708821
Xiushui,修水,annual_circular_shift,1061,0.03877235767
Xiushui,修水,annual_circular_shift,1062,0.02448671106
Xiushui,修水,annual_circular_shift,1063,-0.00734768779
Xiushui,修水,annual_circular_shift,1064,0.01110717032
Xiushui,修水,annual_circular_shift,1065,0.009203714194
Xiushui,修水,annual_circular_shift,1066,-0.0008940173115
Xiushui,修水,annual_circular_shift,1067,0.06183247177
Xiushui,修水,annual_circular_shift,1068,0.03906804345
Xiushui,修水,annual_circular_shift,1069,0.009218904319
Xiushui,修水,annual_circular_shift,1070,0.05395061486
Xiushui,修水,annual_circular_shift,1071,0.03255667647
Xiushui,修水,annual_circular_shift,1072,0.02054320911
Xiushui,修水,annual_circular_shift,1073,0.004261346802
Xiushui,修水,annual_circular_shift,1074,0.02114507544
Xiushui,修水,annual_circular_shift,1075,-0.003171928166
Xiushui,修水,annual_circular_shift,1076,0.03027734189
Xiushui,修水,annual_circular_shift,1077,0.01335404056
Xiushui,修水,annual_circular_shift,1078,0.01805849038
Xiushui,修水,annual_circular_shift,1079,0.02834536835
Xiushui,修水,annual_circular_shift,1080,0.05582292098
Xiushui,修水,annual_circular_shift,1081,0.02081798047
Xiushui,修水,annual_circular_shift,1082,0.0165522253
Xiushui,修水,annual_circular_shift,1083,0.02483759711
Xiushui,修水,annual_circular_shift,1084,-0.008044060161
Xiushui,修水,annual_circular_shift,1085,0.01176706948
Xiushui,修水,annual_circular_shift,1086,0.01554474038
Xiushui,修水,annual_circular_shift,1087,0.01266594811
Xiushui,修水,annual_circular_shift,1088,0.03148127224
Xiushui,修水,annual_circular_shift,1089,0.00281473443
Xiushui,修水,annual_circular_shift,1090,0.03895285589
Xiushui,修水,annual_circular_shift,1091,0.01050921323
Xiushui,修水,annual_circular_shift,1092,0.01823761605
Xiushui,修水,annual_circular_shift,1093,0.05203895149
Xiushui,修水,annual_circular_shift,1094,0.01328937493
Xiushui,修水,annual_circular_shift,1095,0.0314836267
Xiushui,修水,annual_circular_shift,1096,0.009344227328
Xiushui,修水,annual_circular_shift,1097,0.01167438505
Xiushui,修水,annual_circular_shift,1098,0.01874228112
Xiushui,修水,annual_circular_shift,1099,0.02430137773
Xiushui,修水,annual_circular_shift,1100,0.03616700215
Xiushui,修水,annual_circular_shift,1101,0.02077578389
Xiushui,修水,annual_circular_shift,1102,0.02650086247
Xiushui,修水,annual_circular_shift,1103,0.01886897325
Xiushui,修水,annual_circular_shift,1104,0.02317141525
Xiushui,修水,annual_circular_shift,1105,0.009793844368
Xiushui,修水,annual_circular_shift,1106,-0.0002786882305
Xiushui,修水,annual_circular_shift,1107,0.03432276404
Xiushui,修水,annual_circular_shift,1108,0.001572819808
Xiushui,修水,annual_circular_shift,1109,0.01536798602
Xiushui,修水,annual_circular_shift,1110,0.01648204135
Xiushui,修水,annual_circular_shift,1111,0.01450438226
Xiushui,修水,annual_circular_shift,1112,0.00988360113
Xiushui,修水,annual_circular_shift,1113,0.00958723234
Xiushui,修水,annual_circular_shift,1114,0.02581536836
Xiushui,修水,annual_circular_shift,1115,0.01382877604
Xiushui,修水,annual_circular_shift,1116,0.01710348946
Xiushui,修水,annual_circular_shift,1117,0.03328573918
Xiushui,修水,annual_circular_shift,1118,-7.890515381e-05
Xiushui,修水,annual_circular_shift,1119,0.01452356227
Xiushui,修水,annual_circular_shift,1120,0.02608217785
Xiushui,修水,annual_circular_shift,1121,0.006171916465
Xiushui,修水,annual_circular_shift,1122,0.003803163321
Xiushui,修水,annual_circular_shift,1123,0.02943402786
Xiushui,修水,annual_circular_shift,1124,0.05435561114
Xiushui,修水,annual_circular_shift,1125,0.02267760626
Xiushui,修水,annual_circular_shift,1126,0.01347750292
Xiushui,修水,annual_circular_shift,1127,0.005081948232
Xiushui,修水,annual_circular_shift,1128,0.02694726361
Xiushui,修水,annual_circular_shift,1129,0.01653567335
Xiushui,修水,annual_circular_shift,1130,0.0273857921
Xiushui,修水,annual_circular_shift,1131,0.01594813884
Xiushui,修水,annual_circular_shift,1132,0.04319085646
Xiushui,修水,annual_circular_shift,1133,0.00504310475
Xiushui,修水,annual_circular_shift,1134,0.002022178816
Xiushui,修水,annual_circular_shift,1135,-0.0006154197861
Xiushui,修水,annual_circular_shift,1136,0.01945289503
Xiushui,修水,annual_circular_shift,1137,0.01084188388
Xiushui,修水,annual_circular_shift,1138,0.02623261886
Xiushui,修水,annual_circular_shift,1139,0.04703078394
Xiushui,修水,annual_circular_shift,1140,-0.004792487399
Xiushui,修水,annual_circular_shift,1141,0.05626001946
Xiushui,修水,annual_circular_shift,1142,0.05056207286
Xiushui,修水,annual_circular_shift,1143,0.01473264355
Xiushui,修水,annual_circular_shift,1144,0.009347654498
Xiushui,修水,annual_circular_shift,1145,-0.01010006783
Xiushui,修水,annual_circular_shift,1146,0.05913429283
Xiushui,修水,annual_circular_shift,1147,0.03036809117
Xiushui,修水,annual_circular_shift,1148,0.02491094787
Xiushui,修水,annual_circular_shift,1149,0.02680693491
Xiushui,修水,annual_circular_shift,1150,0.01755262072
Xiushui,修水,annual_circular_shift,1151,0.03284820126
Xiushui,修水,annual_circular_shift,1152,0.01450770275
Xiushui,修水,annual_circular_shift,1153,0.02497782671
Xiushui,修水,annual_circular_shift,1154,0.001025545266
Xiushui,修水,annual_circular_shift,1155,0.03962225135
Xiushui,修水,annual_circular_shift,1156,0.02114303194
Xiushui,修水,annual_circular_shift,1157,0.03134931614
Xiushui,修水,annual_circular_shift,1158,0.02518965996
Xiushui,修水,annual_circular_shift,1159,0.02368551521
Xiushui,修水,annual_circular_shift,1160,0.02319032607
Xiushui,修水,annual_circular_shift,1161,0.02967660747
Xiushui,修水,annual_circular_shift,1162,0.03636275356
Xiushui,修水,annual_circular_shift,1163,0.006840489098
Xiushui,修水,annual_circular_shift,1164,0.006101630923
Xiushui,修水,annual_circular_shift,1165,0.0355649221
Xiushui,修水,annual_circular_shift,1166,0.03657385321
Xiushui,修水,annual_circular_shift,1167,0.010056497
Xiushui,修水,annual_circular_shift,1168,0.00738574091
Xiushui,修水,annual_circular_shift,1169,0.004989252721
Xiushui,修水,annual_circular_shift,1170,0.03698769292
Xiushui,修水,annual_circular_shift,1171,0.02629807683
Xiushui,修水,annual_circular_shift,1172,0.03567907096
Xiushui,修水,annual_circular_shift,1173,0.02729593313
Xiushui,修水,annual_circular_shift,1174,0.04414459941
Xiushui,修水,annual_circular_shift,1175,0.04130382404
Xiushui,修水,annual_circular_shift,1176,0.03717165515
Xiushui,修水,annual_circular_shift,1177,0.04561179974
Xiushui,修水,annual_circular_shift,1178,0.01711069073
Xiushui,修水,annual_circular_shift,1179,0.01501797505
Xiushui,修水,annual_circular_shift,1180,0.03754174709
Xiushui,修水,annual_circular_shift,1181,0.02894277296
Xiushui,修水,annual_circular_shift,1182,0.02041843565
Xiushui,修水,annual_circular_shift,1183,0.04530777239
Xiushui,修水,annual_circular_shift,1184,0.01614425567
Xiushui,修水,annual_circular_shift,1185,0.009355217888
Xiushui,修水,annual_circular_shift,1186,0.01310629201
Xiushui,修水,annual_circular_shift,1187,0.01206531749
Xiushui,修水,annual_circular_shift,1188,0.04158584673
Xiushui,修水,annual_circular_shift,1189,0.03315855911
Xiushui,修水,annual_circular_shift,1190,0.01406656426
Xiushui,修水,annual_circular_shift,1191,0.040604156
Xiushui,修水,annual_circular_shift,1192,0.02226580863
Xiushui,修水,annual_circular_shift,1193,0.03334618126
Xiushui,修水,annual_circular_shift,1194,0.013308662
Xiushui,修水,annual_circular_shift,1195,-0.01062751049
Xiushui,修水,annual_circular_shift,1196,0.004190783329
Xiushui,修水,annual_circular_shift,1197,0.0161764601
Xiushui,修水,annual_circular_shift,1198,0.0433560363
Xiushui,修水,annual_circular_shift,1199,0.009768917233
Xiushui,修水,annual_circular_shift,1200,0.01644350696
Xiushui,修水,annual_circular_shift,1201,0.02263665665
Xiushui,修水,annual_circular_shift,1202,0.008491221344
Xiushui,修水,annual_circular_shift,1203,0.009887047097
Xiushui,修水,annual_circular_shift,1204,0.03646972034
Xiushui,修水,annual_circular_shift,1205,0.02584434479
Xiushui,修水,annual_circular_shift,1206,0.01975642043
Xiushui,修水,annual_circular_shift,1207,0.032652551
Xiushui,修水,annual_circular_shift,1208,0.02088165515
Xiushui,修水,annual_circular_shift,1209,0.009130368422
Xiushui,修水,annual_circular_shift,1210,0.02305918276
Xiushui,修水,annual_circular_shift,1211,0.0286358279
Xiushui,修水,annual_circular_shift,1212,0.04100682563
Xiushui,修水,annual_circular_shift,1213,0.003546607551
Xiushui,修水,annual_circular_shift,1214,0.01523355933
Xiushui,修水,annual_circular_shift,1215,0.01286973283
Xiushui,修水,annual_circular_shift,1216,0.02607389494
Xiushui,修水,annual_circular_shift,1217,0.04029869463
Xiushui,修水,annual_circular_shift,1218,0.0108291834
Xiushui,修水,annual_circular_shift,1219,0.03377071765
Xiushui,修水,annual_circular_shift,1220,0.02709884107
Xiushui,修水,annual_circular_shift,1221,0.03480816517
Xiushui,修水,annual_circular_shift,1222,0.01678083531
Xiushui,修水,annual_circular_shift,1223,0.03423901734
Xiushui,修水,annual_circular_shift,1224,0.02511752166
Xiushui,修水,annual_circular_shift,1225,0.02079208368
Xiushui,修水,annual_circular_shift,1226,0.003892294719
Xiushui,修水,annual_circular_shift,1227,0.02967207888
Xiushui,修水,annual_circular_shift,1228,0.0585480234
Xiushui,修水,annual_circular_shift,1229,0.06092069168
Xiushui,修水,annual_circular_shift,1230,0.01974523237
Xiushui,修水,annual_circular_shift,1231,0.02818329605
Xiushui,修水,annual_circular_shift,1232,0.03602871398
Xiushui,修水,annual_circular_shift,1233,0.0345758282
Xiushui,修水,annual_circular_shift,1234,0.03831410836
Xiushui,修水,annual_circular_shift,1235,0.02481262237
Xiushui,修水,annual_circular_shift,1236,0.03112541171
Xiushui,修水,annual_circular_shift,1237,0.01396298593
Xiushui,修水,annual_circular_shift,1238,0.02804257468
Xiushui,修水,annual_circular_shift,1239,0.03914554662
Xiushui,修水,annual_circular_shift,1240,0.01628104657
Xiushui,修水,annual_circular_shift,1241,0.03121687611
Xiushui,修水,annual_circular_shift,1242,0.01950525259
Xiushui,修水,annual_circular_shift,1243,0.02139094267
Xiushui,修水,annual_circular_shift,1244,0.01415708671
Xiushui,修水,annual_circular_shift,1245,0.0128999694
Xiushui,修水,annual_circular_shift,1246,-0.003965961999
Xiushui,修水,annual_circular_shift,1247,0.03514461261
Xiushui,修水,annual_circular_shift,1248,-0.002865234045
Xiushui,修水,annual_circular_shift,1249,0.02425613329
Xiushui,修水,annual_circular_shift,1250,0.01014679747
Xiushui,修水,annual_circular_shift,1251,0.02342744367
Xiushui,修水,annual_circular_shift,1252,0.01431039516
Xiushui,修水,annual_circular_shift,1253,0.03668101236
Xiushui,修水,annual_circular_shift,1254,0.02256942655
Xiushui,修水,annual_circular_shift,1255,0.0560475559
Xiushui,修水,annual_circular_shift,1256,0.01633189146
Xiushui,修水,annual_circular_shift,1257,0.03863575392
Xiushui,修水,annual_circular_shift,1258,0.01821357831
Xiushui,修水,annual_circular_shift,1259,0.01656186584
Xiushui,修水,annual_circular_shift,1260,0.002244935298
Xiushui,修水,annual_circular_shift,1261,0.02373855721
Xiushui,修水,annual_circular_shift,1262,0.008898245459
Xiushui,修水,annual_circular_shift,1263,0.007708348776
Xiushui,修水,annual_circular_shift,1264,0.02451953105
Xiushui,修水,annual_circular_shift,1265,0.02955761177
Xiushui,修水,annual_circular_shift,1266,0.005799383722
Xiushui,修水,annual_circular_shift,1267,0.02075567741
Xiushui,修水,annual_circular_shift,1268,0.02070803161
Xiushui,修水,annual_circular_shift,1269,0.005554641139
Xiushui,修水,annual_circular_shift,1270,0.01163105279
Xiushui,修水,annual_circular_shift,1271,0.02943285061
Xiushui,修水,annual_circular_shift,1272,0.05148489946
Xiushui,修水,annual_circular_shift,1273,-0.003391194685
Xiushui,修水,annual_circular_shift,1274,0.01541627638
Xiushui,修水,annual_circular_shift,1275,0.01683716102
Xiushui,修水,annual_circular_shift,1276,0.01370098372
Xiushui,修水,annual_circular_shift,1277,0.02528943235
Xiushui,修水,annual_circular_shift,1278,0.01358827273
Xiushui,修水,annual_circular_shift,1279,0.04331651332
Xiushui,修水,annual_circular_shift,1280,0.03479563176
Xiushui,修水,annual_circular_shift,1281,0.04207657164
Xiushui,修水,annual_circular_shift,1282,0.00924360582
Xiushui,修水,annual_circular_shift,1283,0.01099582226
Xiushui,修水,annual_circular_shift,1284,0.02931502427
Xiushui,修水,annual_circular_shift,1285,0.03477455595
Xiushui,修水,annual_circular_shift,1286,0.01996018098
Xiushui,修水,annual_circular_shift,1287,0.009835762953
Xiushui,修水,annual_circular_shift,1288,0.01769315848
Xiushui,修水,annual_circular_shift,1289,0.02767558207
Xiushui,修水,annual_circular_shift,1290,0.05286799246
Xiushui,修水,annual_circular_shift,1291,0.007928557738
Xiushui,修水,annual_circular_shift,1292,0.03430633089
Xiushui,修水,annual_circular_shift,1293,0.01490391253
Xiushui,修水,annual_circular_shift,1294,0.02934620109
Xiushui,修水,annual_circular_shift,1295,-0.00225754708
Xiushui,修水,annual_circular_shift,1296,0.03116890627
Xiushui,修水,annual_circular_shift,1297,0.02702841391
Xiushui,修水,annual_circular_shift,1298,-0.01332350447
Xiushui,修水,annual_circular_shift,1299,0.01809433759
Xiushui,修水,annual_circular_shift,1300,-0.001742537969
Xiushui,修水,annual_circular_shift,1301,0.01086222736
Xiushui,修水,annual_circular_shift,1302,0.003243116632
Xiushui,修水,annual_circular_shift,1303,0.01452372796
Xiushui,修水,annual_circular_shift,1304,0.01724883593
Xiushui,修水,annual_circular_shift,1305,0.04281680031
Xiushui,修水,annual_circular_shift,1306,0.02032095814
Xiushui,修水,annual_circular_shift,1307,-0.0002391576605
Xiushui,修水,annual_circular_shift,1308,0.004579765511
Xiushui,修水,annual_circular_shift,1309,0.03998195034
Xiushui,修水,annual_circular_shift,1310,0.0009142659241
Xiushui,修水,annual_circular_shift,1311,0.02127989992
Xiushui,修水,annual_circular_shift,1312,0.0198108055
Xiushui,修水,annual_circular_shift,1313,0.03008102934
Xiushui,修水,annual_circular_shift,1314,-0.009857911532
Xiushui,修水,annual_circular_shift,1315,0.01870186013
Xiushui,修水,annual_circular_shift,1316,0.0380938664
Xiushui,修水,annual_circular_shift,1317,0.03742507233
Xiushui,修水,annual_circular_shift,1318,0.01950999036
Xiushui,修水,annual_circular_shift,1319,0.005317135485
Xiushui,修水,annual_circular_shift,1320,0.03355316364
Xiushui,修水,annual_circular_shift,1321,0.02367103346
Xiushui,修水,annual_circular_shift,1322,0.02221060778
Xiushui,修水,annual_circular_shift,1323,-0.003029895341
Xiushui,修水,annual_circular_shift,1324,0.02998063639
Xiushui,修水,annual_circular_shift,1325,0.0006424953532
Xiushui,修水,annual_circular_shift,1326,0.02184647008
Xiushui,修水,annual_circular_shift,1327,0.01785637187
Xiushui,修水,annual_circular_shift,1328,0.03231336809
Xiushui,修水,annual_circular_shift,1329,0.0145208419
Xiushui,修水,annual_circular_shift,1330,0.03751755912
Xiushui,修水,annual_circular_shift,1331,-0.00612901955
Xiushui,修水,annual_circular_shift,1332,0.02150434217
Xiushui,修水,annual_circular_shift,1333,0.005679507801
Xiushui,修水,annual_circular_shift,1334,0.03936943988
Xiushui,修水,annual_circular_shift,1335,0.007857985255
Xiushui,修水,annual_circular_shift,1336,0.006347809727
Xiushui,修水,annual_circular_shift,1337,0.01225494377
Xiushui,修水,annual_circular_shift,1338,0.01450246078
Xiushui,修水,annual_circular_shift,1339,0.03490052859
Xiushui,修水,annual_circular_shift,1340,0.028658729
Xiushui,修水,annual_circular_shift,1341,0.003382464596
Xiushui,修水,annual_circular_shift,1342,0.01851348063
Xiushui,修水,annual_circular_shift,1343,0.03228529355
Xiushui,修水,annual_circular_shift,1344,0.01870034004
Xiushui,修水,annual_circular_shift,1345,0.009741105392
Xiushui,修水,annual_circular_shift,1346,0.01608146257
Xiushui,修水,annual_circular_shift,1347,0.02220920781
Xiushui,修水,annual_circular_shift,1348,0.03157792323
Xiushui,修水,annual_circular_shift,1349,0.01758955289
Xiushui,修水,annual_circular_shift,1350,0.04063940245
Xiushui,修水,annual_circular_shift,1351,-0.002943238235
Xiushui,修水,annual_circular_shift,1352,0.04030704435
Xiushui,修水,annual_circular_shift,1353,0.02191442768
Xiushui,修水,annual_circular_shift,1354,0.03895323319
Xiushui,修水,annual_circular_shift,1355,0.04954615244
Xiushui,修水,annual_circular_shift,1356,0.02372794439
Xiushui,修水,annual_circular_shift,1357,0.03200459773
Xiushui,修水,annual_circular_shift,1358,0.007681857463
Xiushui,修水,annual_circular_shift,1359,0.0232501369
Xiushui,修水,annual_circular_shift,1360,0.03108484979
Xiushui,修水,annual_circular_shift,1361,0.05347225535
Xiushui,修水,annual_circular_shift,1362,0.008107765535
Xiushui,修水,annual_circular_shift,1363,0.01666366145
Xiushui,修水,annual_circular_shift,1364,0.03213070339
Xiushui,修水,annual_circular_shift,1365,0.02780922033
Xiushui,修水,annual_circular_shift,1366,0.03769874804
Xiushui,修水,annual_circular_shift,1367,-0.009048715489
Xiushui,修水,annual_circular_shift,1368,0.01880465793
Xiushui,修水,annual_circular_shift,1369,0.005982512166
Xiushui,修水,annual_circular_shift,1370,0.01062680438
Xiushui,修水,annual_circular_shift,1371,0.02564593265
Xiushui,修水,annual_circular_shift,1372,0.02710599361
Xiushui,修水,annual_circular_shift,1373,0.02199429977
Xiushui,修水,annual_circular_shift,1374,0.0405836278
Xiushui,修水,annual_circular_shift,1375,0.01979838563
Xiushui,修水,annual_circular_shift,1376,0.01674755868
Xiushui,修水,annual_circular_shift,1377,0.03613321353
Xiushui,修水,annual_circular_shift,1378,-0.003869022618
Xiushui,修水,annual_circular_shift,1379,0.01709901603
Xiushui,修水,annual_circular_shift,1380,0.01923853674
Xiushui,修水,annual_circular_shift,1381,0.03033470871
Xiushui,修水,annual_circular_shift,1382,0.02836290163
Xiushui,修水,annual_circular_shift,1383,0.00713833864
Xiushui,修水,annual_circular_shift,1384,0.003479238465
Xiushui,修水,annual_circular_shift,1385,0.02477984364
Xiushui,修水,annual_circular_shift,1386,0.02032127262
Xiushui,修水,annual_circular_shift,1387,-0.003590199599
Xiushui,修水,annual_circular_shift,1388,0.02100930429
Xiushui,修水,annual_circular_shift,1389,0.01423550425
Xiushui,修水,annual_circular_shift,1390,0.03007007442
Xiushui,修水,annual_circular_shift,1391,0.01387077429
Xiushui,修水,annual_circular_shift,1392,0.02777954353
Xiushui,修水,annual_circular_shift,1393,-0.0001108282469
Xiushui,修水,annual_circular_shift,1394,0.03886699963
Xiushui,修水,annual_circular_shift,1395,0.02736518192
Xiushui,修水,annual_circular_shift,1396,0.01348787329
Xiushui,修水,annual_circular_shift,1397,0.01312575007
Xiushui,修水,annual_circular_shift,1398,0.03092639649
Xiushui,修水,annual_circular_shift,1399,0.02800135353
Xiushui,修水,annual_circular_shift,1400,0.0114802357
Xiushui,修水,annual_circular_shift,1401,0.0125948116
Xiushui,修水,annual_circular_shift,1402,0.02673725728
Xiushui,修水,annual_circular_shift,1403,0.03837297092
Xiushui,修水,annual_circular_shift,1404,0.003490607508
Xiushui,修水,annual_circular_shift,1405,0.01597337071
Xiushui,修水,annual_circular_shift,1406,0.03566972158
Xiushui,修水,annual_circular_shift,1407,0.03632819628
Xiushui,修水,annual_circular_shift,1408,0.001041082535
Xiushui,修水,annual_circular_shift,1409,0.01730054766
Xiushui,修水,annual_circular_shift,1410,0.01490675045
Xiushui,修水,annual_circular_shift,1411,0.03062313076
Xiushui,修水,annual_circular_shift,1412,-0.002466887341
Xiushui,修水,annual_circular_shift,1413,0.04307231935
Xiushui,修水,annual_circular_shift,1414,0.02124584652
Xiushui,修水,annual_circular_shift,1415,0.002844923491
Xiushui,修水,annual_circular_shift,1416,0.01493711048
Xiushui,修水,annual_circular_shift,1417,0.01009413791
Xiushui,修水,annual_circular_shift,1418,0.02477978926
Xiushui,修水,annual_circular_shift,1419,0.02224012952
Xiushui,修水,annual_circular_shift,1420,0.02520049736
Xiushui,修水,annual_circular_shift,1421,0.01924672116
Xiushui,修水,annual_circular_shift,1422,0.005426295047
Xiushui,修水,annual_circular_shift,1423,0.01708270354
Xiushui,修水,annual_circular_shift,1424,0.03742172998
Xiushui,修水,annual_circular_shift,1425,0.01247055645
Xiushui,修水,annual_circular_shift,1426,0.003310225492
Xiushui,修水,annual_circular_shift,1427,0.01982371371
Xiushui,修水,annual_circular_shift,1428,0.01905390297
Xiushui,修水,annual_circular_shift,1429,0.07404030209
Xiushui,修水,annual_circular_shift,1430,0.006340827255
Xiushui,修水,annual_circular_shift,1431,0.05078047816
Xiushui,修水,annual_circular_shift,1432,0.01254941195
Xiushui,修水,annual_circular_shift,1433,0.04431159668
Xiushui,修水,annual_circular_shift,1434,0.02174923162
Xiushui,修水,annual_circular_shift,1435,0.03071811976
Xiushui,修水,annual_circular_shift,1436,0.02918225631
Xiushui,修水,annual_circular_shift,1437,0.01507177783
Xiushui,修水,annual_circular_shift,1438,0.02286675783
Xiushui,修水,annual_circular_shift,1439,0.0300558578
Xiushui,修水,annual_circular_shift,1440,0.0241613292
Xiushui,修水,annual_circular_shift,1441,-0.001638745999
Xiushui,修水,annual_circular_shift,1442,0.04331940048
